update,area1,area2,day,spot,ruby,atr,
,中央,東京都,,東京メトロ千代田線 乃木坂駅,とうきょうめとろちよだせん のぎさかえき,鉄道,
,中央,東京都,,東京メトロ千代田線 乃木坂駅～赤坂駅間,とうきょうめとろちよだせん のぎざかえき～あかさかえきかん,鉄道,
,中央,東京都,,東京メトロ千代田線 表参道駅,とうきょうめとろちよだせん おもてさんどうえき,鉄道,
,中央,東京都,,東京メトロ千代田線 表参道駅～乃木坂駅間,とうきょうめとろちよだせん おもてさんどうえき～のぎざかえきかん,鉄道,
,中央,東京都,,東京メトロ千代田線 北千住駅,とうきょうめとろちよだせん きたせんじゅえき,鉄道,
,中央,東京都,,東京メトロ千代田線 北千住駅～綾瀬駅間,とうきょうめとろちよだせん きたせんじゅえき～あやせえきかん,鉄道,
,中央,東京都,,東京メトロ千代田線 明治神宮前駅,とうきょうめとろちよだせん めいじじんぐまええき,鉄道,
,中央,東京都,,東京メトロ千代田線 明治神宮前駅～表参道駅間,とうきょうめとろちよだせん めいじじんぐうまええき～おもてさんどうえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 茅場町駅,とうきょうめとろとうざいせん かやばちょうえき,鉄道,
,中央,東京都,,東京メトロ東西線 茅場町駅～門前仲町駅間,とうきょうめとろとうざいせん かやばちょうえき～もんぜんなかちょうえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 九段下駅,とうきょうめとろとうざいせん くだんしたえき,鉄道,
,中央,東京都,,東京メトロ東西線 九段下駅～竹橋駅間,とうきょうめとろとうざいせん くだんしたえき～たけばしえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 高田馬場駅,とうきょうめとろとうざいせん たかだのばばえき,鉄道,
,中央,東京都,,東京メトロ東西線 高田馬場駅～早稲田駅間,とうきょうめとろとうざいせん たかだのばばえき～わせだえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 神楽坂駅,とうきょうめとろとうざいせん かぐらざかえき,鉄道,
,中央,東京都,,東京メトロ東西線 神楽坂駅～飯田橋駅間,とうきょうめとろとうざいせん かぐらざかえき～いいだばしえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 早稲田駅,とうきょうめとろとうざいせん わせだえき,鉄道,
,中央,東京都,,東京メトロ東西線 早稲田駅～神楽坂駅間,とうきょうめとろとうざいせん わせだえき～かぐらざかえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 大手町駅,とうきょうめとろとうざいせん おおてまちえき,鉄道,
,中央,東京都,,東京メトロ東西線 大手町駅～日本橋駅間,とうきょうめとろとうざいせん おおてまちえき～にほんばしえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 竹橋駅,とうきょうめとろとうざいせん たけばしえき,鉄道,
,中央,東京都,,東京メトロ東西線 竹橋駅～大手町駅間,とうきょうめとろとうざいせん たけばしえき～おおてまちえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 中野駅～落合駅間,とうきょうめとろとうざいせん なかのえき～おちあいえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 東陽町駅,とうきょうめとろとうざいせん とうようちょうえき,鉄道,
,中央,東京都,,東京メトロ東西線 東陽町駅～南砂町駅間,とうきょうめとろとうざいせん とうようちょうえき～みなみすなまちえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 南砂町駅,とうきょうめとろとうざいせん みなみすなまちえき,鉄道,
,中央,東京都,,東京メトロ東西線 南砂町駅～西葛西駅間,とうきょうめとろとうざいせん みなみすなまちえき～にしかさいえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 日本橋駅,とうきょうめとろとうざいせん にほんばしえき,鉄道,
,中央,東京都,,東京メトロ東西線 日本橋駅～茅場町駅間,とうきょうめとろとうざいせん にほんばしえき～かやばちょうえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 飯田橋駅,とうきょうめとろとうざいせん いいだばしえき,鉄道,
,中央,東京都,,東京メトロ東西線 飯田橋駅～九段下駅間,とうきょうめとろとうざいせん いいだばしえき～くだんしたえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 木場駅,とうきょうめとろとうざいせん きばえき,鉄道,
,中央,東京都,,東京メトロ東西線 木場駅～東陽町駅間,とうきょうめとろとうざいせん きばえき～とうようちょうえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 門前仲町駅,とうきょうめとろとうざいせん もんぜんなかちょうえき,鉄道,
,中央,東京都,,東京メトロ東西線 門前仲町駅～木場駅間,とうきょうめとろとうざいせん もんぜんなかちょうえき～きばえきかん,鉄道,
,中央,東京都,,東京メトロ東西線 落合駅,とうきょうめとろとうざいせん おちあいえき,鉄道,
,中央,東京都,,東京メトロ東西線 落合駅～高田馬場駅間,とうきょうめとろとうざいせん おちあいえき～たかだのばばえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 永田町駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん ながたちょうえき,鉄道,
,中央,東京都,,東京メトロ南北線 永田町駅～四ツ谷駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん ながたちょうえき～よつやえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 王子駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん おうじえき,鉄道,
,中央,東京都,,東京メトロ南北線 王子駅～王子神谷駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん おうじえき～おうじかみやえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 王子神谷駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん おうじかみやえき,鉄道,
,中央,東京都,,東京メトロ南北線 王子神谷駅～志茂駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん おうじかみやえき～しもえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 駒込駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん こまごめえき,鉄道,
,中央,東京都,,東京メトロ南北線 駒込駅～西ケ原駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん こまごめえき～にしがはらえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 後楽園駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん こうらくえんえき,鉄道,
,中央,東京都,,東京メトロ南北線 後楽園駅～東大前駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん こうらくえんえき～とうだいまええきかん,鉄道,
,中央,東京都,,東京メトロ南北線 四ツ谷駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん よつやえき,鉄道,
,中央,東京都,,東京メトロ南北線 四ツ谷駅～市ケ谷駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん よつやえき～いちがやえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 市ケ谷駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん いちがやえき,鉄道,
,中央,東京都,,東京メトロ南北線 市ケ谷駅～飯田橋駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん いちがやえき～いいだばしえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 志茂駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん しもえき,鉄道,
,中央,東京都,,東京メトロ南北線 志茂駅～赤羽岩淵駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん しもえき～あかばねいわぶちえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 西ケ原駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん にしがはらえき,鉄道,
,中央,東京都,,東京メトロ南北線 西ケ原駅～王子駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん にしがはらえき～おうじえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 赤羽岩淵駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん あかばねいわぶちえき,鉄道,
,中央,東京都,,東京メトロ南北線 東大前駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん とうだいまええき,鉄道,
,中央,東京都,,東京メトロ南北線 東大前駅～本駒込駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん とうだいまええき～ほんこまごめえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 白金高輪駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん しろかねたかなわえき,鉄道,
,中央,東京都,,東京メトロ南北線 白金高輪駅～麻布十番駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん しろかねたかなわえき～あざぶじゅうばんえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 白金台駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん しろかねだいえき,鉄道,
,中央,東京都,,東京メトロ南北線 白金台駅～白金高輪駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん しろかねだいえき～しろかねたかなわえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 飯田橋駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん いいだばしえき,鉄道,
,中央,東京都,,東京メトロ南北線 飯田橋駅～後楽園駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん いいだばしえき～こうらくえんえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 本駒込駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん ほんこまごめえき,鉄道,
,中央,東京都,,東京メトロ南北線 本駒込駅～駒込駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん ほんこまごめえき～こまごめえきかん,鉄道,
,中央,東京都,,東京メトロ南北線 麻布十番駅,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん あざぶじゅうばんえき,鉄道,
,中央,東京都,,東京メトロ南北線 麻布十番駅～六本木一丁目駅間,とうきょうめとろなんぼくせんとうきょうめとろなんぼくせん あざぶじゅうばんえき～ろっぽんぎいっちょうめえきかん,鉄道,
